% Sierra SPYHIS Output Mon Sep 16 13:34:22 2019
        TIME,   x_origin_x,   x_origin_y,   x_origin_z,   u_origin_x,   u_origin_y,   u_origin_z,   v_origin_x,   v_origin_y,   v_origin_z,   a_origin_x,   a_origin_y,   a_origin_z,       x_cg_x,       x_cg_y,       x_cg_z,       u_cg_x,       u_cg_y,       u_cg_z,       v_cg_x,       v_cg_y,       v_cg_z,       a_cg_x,       a_cg_y,       a_cg_z,      x_tip_x,      x_tip_y,      x_tip_z,      u_tip_x,      u_tip_y,      u_tip_z,      v_tip_x,      v_tip_y,      v_tip_z,      a_tip_x,      a_tip_y,      a_tip_z,        x_P_x,        x_P_y,        x_P_z,        u_P_x,        u_P_y,        u_P_z,        v_P_x,        v_P_y,        v_P_z,        a_P_x,        a_P_y,        a_P_z,        x_Q_x,        x_Q_y,        x_Q_z,        u_Q_x,        u_Q_y,        u_Q_z,        v_Q_x,        v_Q_y,        v_Q_z,        a_Q_x,        a_Q_y,        a_Q_z,        x_R_x,        x_R_y,        x_R_z,        u_R_x,        u_R_y,        u_R_z,        v_R_x,        v_R_y,        v_R_z,        a_R_x,        a_R_y,        a_R_z
 7.00008e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -4.36716e-01, -2.54332e-01,  2.56490e-17, -9.42093e-01, -2.54332e-01,  2.56490e-17, -9.72535e-01,  1.67156e+00,  2.52664e-14,  6.33746e+00,  3.92507e+00,  1.26938e-09, -8.71388e-01, -4.90373e-01,  2.57866e-17, -1.87139e+00, -4.90373e-01,  2.57866e-17, -1.87133e+00,  3.32642e+00, -1.27181e-14,  2.14486e+01, -8.87399e+00,  9.46002e-09, -8.76121e-01, -4.81564e-01, -1.00000e-02, -1.87612e+00, -4.71564e-01, -7.29717e-11, -1.83762e+00,  3.34453e+00, -3.62231e-07,  2.12662e+01, -9.13416e+00,  1.22964e-04, -8.66655e-01, -4.99182e-01, -1.00000e-02, -1.86666e+00, -5.09182e-01,  5.51393e-10, -1.90504e+00,  3.30831e+00,  3.63254e-07,  2.16262e+01, -8.60929e+00, -3.45200e-04, -8.76121e-01, -4.81564e-01,  1.00000e-02, -1.87612e+00, -4.71564e-01,  7.29716e-11, -1.83762e+00,  3.34453e+00,  3.62231e-07,  2.12662e+01, -9.13416e+00, -1.22890e-04
 7.10008e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -4.46066e-01, -2.37544e-01,  3.28093e-17, -9.51442e-01, -2.37544e-01,  3.28093e-17, -8.95010e-01,  1.68048e+00, -2.24927e-14,  8.17020e+00, -4.35830e-01,  1.20562e-09, -8.89022e-01, -4.57647e-01, -8.51193e-18, -1.88902e+00, -4.57647e-01, -8.51193e-18, -1.66154e+00,  3.22298e+00,  3.32341e-14,  2.05754e+01, -1.19053e+01, -4.29451e-09, -8.93437e-01, -4.48675e-01, -1.00000e-02, -1.89344e+00, -4.38675e-01, -1.99036e-10, -1.63085e+00,  3.23808e+00, -9.42711e-08,  1.97836e+01, -1.24248e+01, -1.01537e-04, -8.84607e-01, -4.66620e-01, -1.00000e-02, -1.88461e+00, -4.76620e-01,  6.29681e-10, -1.69223e+00,  3.20788e+00,  7.28996e-08,  2.13631e+01, -1.13865e+01,  8.78058e-04, -8.93437e-01, -4.48675e-01,  1.00000e-02, -1.89344e+00, -4.38675e-01,  1.99036e-10, -1.63085e+00,  3.23808e+00,  9.42706e-08,  1.97836e+01, -1.24248e+01,  1.01564e-04
 7.20007e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -4.54595e-01, -2.20799e-01,  4.21264e-17, -9.59971e-01, -2.20799e-01,  4.21264e-17, -8.14731e-01,  1.67525e+00, -1.76603e-14,  6.93487e+00,  1.33678e+00,  2.12778e-09, -9.04689e-01, -4.25911e-01, -5.09240e-17, -1.90469e+00, -4.25911e-01, -5.09240e-17, -1.47714e+00,  3.12885e+00,  4.10498e-14,  1.69307e+01, -8.16232e+00,  2.52690e-09, -9.08808e-01, -4.16798e-01, -1.00000e-02, -1.90881e+00, -4.06798e-01,  8.85478e-12, -1.44808e+00,  3.14198e+00,  5.95105e-07,  1.67590e+01, -8.33328e+00,  3.78354e-03, -9.00571e-01, -4.35023e-01, -1.00000e-02, -1.90057e+00, -4.45023e-01,  3.85833e-10, -1.50619e+00,  3.11571e+00, -5.94332e-07,  1.70885e+01, -7.96158e+00, -3.84653e-03, -9.08808e-01, -4.16798e-01,  1.00000e-02, -1.90881e+00, -4.06798e-01, -8.85511e-12, -1.44808e+00,  3.14198e+00, -5.95105e-07,  1.67590e+01, -8.33328e+00, -3.78360e-03
 7.30007e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -4.62362e-01, -2.04053e-01,  2.89228e-17, -9.67738e-01, -2.04053e-01,  2.89228e-17, -7.35169e-01,  1.66404e+00,  3.55521e-14,  9.06348e+00, -4.26342e+00, -1.52194e-10, -9.18606e-01, -3.95095e-01,  4.94592e-18, -1.91861e+00, -3.95095e-01,  4.94592e-18, -1.29921e+00,  3.01079e+00,  6.93892e-14,  1.68463e+01, -1.19015e+01, -4.68779e-09, -9.22433e-01, -3.85856e-01, -1.00000e-02, -1.92243e+00, -3.75856e-01, -6.20646e-11, -1.27291e+00,  3.02169e+00,  9.57266e-08,  1.70926e+01, -1.18849e+01, -3.55322e-03, -9.14778e-01, -4.04333e-01, -1.00000e-02, -1.91478e+00, -4.14333e-01,  4.21734e-10, -1.32551e+00,  2.99990e+00, -1.02400e-07,  1.66030e+01, -1.19129e+01,  3.52349e-03, -9.22433e-01, -3.85856e-01,  1.00000e-02, -1.92243e+00, -3.75856e-01,  6.20644e-11, -1.27291e+00,  3.02169e+00, -9.57264e-08,  1.70926e+01, -1.18849e+01,  3.55324e-03
 7.40007e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -4.69299e-01, -1.87560e-01, -3.72353e-18, -9.74675e-01, -1.87560e-01, -3.72353e-18, -6.53329e-01,  1.63421e+00, -3.58667e-14,  7.70407e+00, -2.53076e+00,  2.82837e-09, -9.30753e-01, -3.65651e-01,  4.67343e-17, -1.93075e+00, -3.65651e-01,  4.67343e-17, -1.13695e+00,  2.88672e+00, -3.07051e-14,  1.36906e+01, -7.62262e+00, -2.02754e-10, -9.34337e-01, -3.56315e-01, -1.00000e-02, -1.93434e+00, -3.46315e-01,  9.40720e-11, -1.11419e+00,  2.89545e+00,  5.08149e-07,  1.39314e+01, -7.59496e+00,  6.30595e-04, -9.27170e-01, -3.74987e-01, -1.00000e-02, -1.92717e+00, -3.84987e-01,  2.33616e-10, -1.15971e+00,  2.87798e+00, -5.00405e-07,  1.34547e+01, -7.65059e+00, -5.64549e-04, -9.34337e-01, -3.56315e-01,  1.00000e-02, -1.93434e+00, -3.46315e-01, -9.40722e-11, -1.11419e+00,  2.89545e+00, -5.08150e-07,  1.39314e+01, -7.59496e+00, -6.30606e-04
 7.50007e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -4.75427e-01, -1.71432e-01,  3.28849e-18, -9.80803e-01, -1.71432e-01,  3.28849e-18, -5.69969e-01,  1.58096e+00, -6.71156e-14,  9.04729e+00, -8.41400e+00, -2.27442e-10, -9.41489e-01, -3.37092e-01,  6.85303e-17, -1.94149e+00, -3.37092e-01,  6.85303e-17, -1.01598e+00,  2.83589e+00,  2.05290e-14,  1.24962e+01, -7.48027e+00, -5.45741e-09, -9.44839e-01, -3.27669e-01, -1.00000e-02, -1.94484e+00, -3.17669e-01,  6.93796e-11, -9.90995e-01,  2.84477e+00, -2.37800e-07,  1.22367e+01, -7.64149e+00, -6.23539e-03, -9.38140e-01, -3.46514e-01, -1.00000e-02, -1.93814e+00, -3.56514e-01,  2.36930e-10, -1.04097e+00,  2.82700e+00,  2.39934e-07,  1.27559e+01, -7.30732e+00,  6.19109e-03, -9.44839e-01, -3.27669e-01,  1.00000e-02, -1.94484e+00, -3.17669e-01, -6.93797e-11, -9.90995e-01,  2.84477e+00,  2.37800e-07,  1.22367e+01, -7.64149e+00,  6.23541e-03
 7.60007e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -4.80672e-01, -1.56121e-01, -4.58921e-18, -9.86049e-01, -1.56121e-01, -4.58921e-18, -4.81838e-01,  1.48377e+00, -2.37896e-14,  7.94546e+00, -8.94002e+00,  3.20433e-10, -9.51080e-01, -3.09005e-01,  1.04449e-17, -1.95108e+00, -3.09005e-01,  1.04449e-17, -9.09913e-01,  2.80120e+00, -4.48916e-14,  9.13363e+00,  1.13462e-02, -7.71193e-10, -9.54184e-01, -2.99500e-01, -1.00000e-02, -1.95418e+00, -2.89500e-01,  3.73692e-10, -8.83695e-01,  2.80976e+00,  1.71051e-08,  9.50577e+00,  4.11444e-02,  5.16566e-03, -9.47975e-01, -3.18511e-01, -1.00000e-02, -1.94797e+00, -3.28511e-01, -8.56948e-11, -9.36130e-01,  2.79263e+00, -2.14679e-08,  8.76710e+00, -3.98727e-02, -5.23200e-03, -9.54184e-01, -2.99500e-01,  1.00000e-02, -1.95418e+00, -2.89500e-01, -3.73693e-10, -8.83695e-01,  2.80976e+00, -1.71047e-08,  9.50577e+00,  4.11444e-02, -5.16563e-03
 7.70007e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -4.85117e-01, -1.41705e-01,  1.69315e-18, -9.90493e-01, -1.41705e-01,  1.69315e-18, -4.07999e-01,  1.39725e+00,  2.64891e-14,  7.08302e+00, -9.54996e+00, -5.05165e-10, -9.59717e-01, -2.81030e-01,  5.79734e-17, -1.95972e+00, -2.81030e-01,  5.79734e-17, -8.12615e-01,  2.77545e+00,  6.00018e-14,  1.04920e+01, -6.45331e+00,  5.80475e-10, -9.62537e-01, -2.71436e-01, -1.00000e-02, -1.96254e+00, -2.61436e-01,  1.33681e-10, -7.84013e-01,  2.78386e+00,  2.72705e-07,  1.03572e+01, -6.56056e+00, -4.33330e-03, -9.56897e-01, -2.90624e-01, -1.00000e-02, -1.95690e+00, -3.00624e-01,  1.39697e-10, -8.41216e-01,  2.76704e+00, -2.59729e-07,  1.06099e+01, -6.30081e+00,  4.33087e-03, -9.62537e-01, -2.71436e-01,  1.00000e-02, -1.96254e+00, -2.61436e-01, -1.33681e-10, -7.84013e-01,  2.78386e+00, -2.72704e-07,  1.03572e+01, -6.56056e+00,  4.33326e-03
 7.80007e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -4.88844e-01, -1.28252e-01, -5.69099e-17, -9.94221e-01, -1.28252e-01, -5.69099e-17, -3.39789e-01,  1.29520e+00, -5.83936e-14,  6.13636e+00, -9.48153e+00,  7.94292e-10, -9.67312e-01, -2.53650e-01,  1.22384e-16, -1.96731e+00, -2.53650e-01,  1.22384e-16, -7.04441e-01,  2.68656e+00, -2.94061e-14,  9.82639e+00, -7.15827e+00, -3.10417e-09, -9.69845e-01, -2.43976e-01, -1.00000e-02, -1.96985e+00, -2.33976e-01,  1.60782e-10, -6.77215e-01,  2.69369e+00, -2.26733e-07,  1.02954e+01, -7.15005e+00,  6.78459e-03, -9.64779e-01, -2.63324e-01, -1.00000e-02, -1.96478e+00, -2.73324e-01,  9.13967e-11, -7.31666e-01,  2.67943e+00,  2.36124e-07,  9.37165e+00, -7.22781e+00, -6.93637e-03, -9.69845e-01, -2.43976e-01,  1.00000e-02, -1.96985e+00, -2.33976e-01, -1.60782e-10, -6.77215e-01,  2.69369e+00,  2.26734e-07,  1.02954e+01, -7.15005e+00, -6.78461e-03
 7.90007e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -4.91968e-01, -1.15684e-01, -6.58384e-17, -9.97344e-01, -1.15684e-01, -6.58384e-17, -2.85717e-01,  1.21659e+00, -2.25919e-14,  5.75261e+00, -1.05831e+01,  2.50374e-10, -9.73887e-01, -2.27085e-01,  2.06165e-16, -1.97389e+00, -2.27085e-01,  2.06165e-16, -6.12818e-01,  2.63153e+00,  3.67529e-14,  9.51225e+00, -7.64552e+00, -1.37545e-10, -9.76138e-01, -2.17341e-01, -1.00000e-02, -1.97614e+00, -2.07341e-01,  1.18997e-10, -5.82774e-01,  2.63847e+00, -5.02738e-07,  9.48043e+00, -7.73777e+00, -5.48442e-03, -9.71635e-01, -2.36828e-01, -1.00000e-02, -1.97164e+00, -2.46828e-01,  1.25961e-10, -6.42861e-01,  2.62459e+00,  4.95041e-07,  9.53822e+00, -7.52907e+00,  5.75972e-03, -9.76138e-01, -2.17341e-01,  1.00000e-02, -1.97614e+00, -2.07341e-01, -1.18997e-10, -5.82774e-01,  2.63847e+00,  5.02738e-07,  9.48043e+00, -7.73777e+00,  5.48439e-03
 8.00007e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -4.94555e-01, -1.04043e-01, -8.01390e-17, -9.99931e-01, -1.04043e-01, -8.01390e-17, -2.33468e-01,  1.11262e+00, -1.27512e-14,  4.76345e+00, -9.86237e+00, -1.14770e-09, -9.79540e-01, -2.01230e-01,  1.60430e-16, -1.97954e+00, -2.01230e-01,  1.60430e-16, -5.21544e-01,  2.55043e+00,  4.31566e-14,  8.76712e+00, -7.84463e+00, -5.70098e-09, -9.81501e-01, -1.91424e-01, -1.00000e-02, -1.98150e+00, -1.81424e-01,  1.08714e-10, -4.91550e-01,  2.55643e+00, -2.15315e-07,  8.71026e+00, -7.98908e+00,  9.82274e-03, -9.77579e-01, -2.11036e-01, -1.00000e-02, -1.97758e+00, -2.21036e-01,  1.17736e-10, -5.51538e-01,  2.54443e+00,  2.01529e-07,  8.84228e+00, -7.77202e+00, -9.60571e-03, -9.81501e-01, -1.91424e-01,  1.00000e-02, -1.98150e+00, -1.81424e-01, -1.08714e-10, -4.91550e-01,  2.55643e+00,  2.15314e-07,  8.71026e+00, -7.98908e+00, -9.82277e-03
 8.10007e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -4.96689e-01, -9.32979e-02, -4.28691e-17, -1.00206e+00, -9.32979e-02, -4.28691e-17, -1.95480e-01,  1.04410e+00,  5.95108e-14,  3.07262e+00, -4.20341e+00, -1.93022e-09, -9.84329e-01, -1.76131e-01,  1.49307e-16, -1.98433e+00, -1.76131e-01,  1.49307e-16, -4.36808e-01,  2.46699e+00,  3.07510e-14,  8.64791e+00, -1.12879e+01, -2.26232e-09, -9.85983e-01, -1.66269e-01, -1.00000e-02, -1.98598e+00, -1.56269e-01,  2.52648e-11, -4.05089e-01,  2.47231e+00,  5.77157e-08,  8.76943e+00, -1.13619e+01, -4.35214e-03, -9.82674e-01, -1.85993e-01, -1.00000e-02, -1.98267e+00, -1.95993e-01,  1.86904e-10, -4.68526e-01,  2.46167e+00, -7.62439e-08,  8.52557e+00, -1.11932e+01,  4.20759e-03, -9.85983e-01, -1.66269e-01,  1.00000e-02, -1.98598e+00, -1.56269e-01, -2.52649e-11, -4.05089e-01,  2.47231e+00, -5.77159e-08,  8.76943e+00, -1.13619e+01,  4.35215e-03
 8.20007e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -4.98481e-01, -8.31557e-02, -4.59669e-17, -1.00386e+00, -8.31557e-02, -4.59669e-17, -1.63548e-01,  9.84174e-01,  3.30119e-14,  2.48548e+00, -3.00275e+00, -6.23649e-10, -9.88246e-01, -1.52293e-01,  1.17826e-16, -1.98825e+00, -1.52293e-01,  1.17826e-16, -3.45439e-01,  2.27461e+00, -4.29348e-15,  8.49989e+00, -2.16018e+01,  9.13010e-10, -9.89598e-01, -1.42384e-01, -1.00000e-02, -1.98960e+00, -1.32384e-01, -3.60214e-10, -3.19111e-01,  2.27820e+00,  1.87703e-07,  7.95747e+00, -2.17733e+01,  6.71985e-03, -9.86894e-01, -1.62201e-01, -1.00000e-02, -1.98689e+00, -1.72201e-01,  5.32674e-10, -3.71767e-01,  2.27101e+00, -1.90748e-07,  9.04875e+00, -2.14819e+01, -7.02698e-03, -9.89598e-01, -1.42384e-01,  1.00000e-02, -1.98960e+00, -1.32384e-01,  3.60213e-10, -3.19111e-01,  2.27820e+00, -1.87703e-07,  7.95747e+00, -2.17733e+01, -6.71978e-03
 8.30006e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -4.99995e-01, -7.34499e-02, -1.62111e-17, -1.00537e+00, -7.34499e-02, -1.62111e-17, -1.40294e-01,  9.62023e-01, -3.75996e-14,  2.35237e+00, -3.49682e+00,  1.44436e-10, -9.91305e-01, -1.30570e-01,  1.12165e-16, -1.99130e+00, -1.30570e-01,  1.12165e-16, -2.68643e-01,  2.06645e+00, -1.70181e-14,  6.47513e+00, -1.75021e+01, -5.29544e-10, -9.92412e-01, -1.20631e-01, -1.00000e-02, -1.99241e+00, -1.10631e-01, -1.52009e-10, -2.46582e-01,  2.06891e+00,  1.67243e-07,  6.96166e+00, -1.74803e+01, -3.33384e-03, -9.90198e-01, -1.40508e-01, -1.00000e-02, -1.99020e+00, -1.50508e-01,  2.91909e-10, -2.90704e-01,  2.06399e+00, -1.81205e-07,  5.98156e+00, -1.74906e+01,  2.65228e-03, -9.92412e-01, -1.20631e-01,  1.00000e-02, -1.99241e+00, -1.10631e-01,  1.52009e-10, -2.46582e-01,  2.06891e+00, -1.67242e-07,  6.96166e+00, -1.74803e+01,  3.33384e-03
 8.40006e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -5.01283e-01, -6.39904e-02,  3.06526e-17, -1.00666e+00, -6.39904e-02,  3.06526e-17, -1.17340e-01,  9.23357e-01, -1.53348e-14,  2.39570e+00, -6.35536e+00,  5.65384e-10, -9.93671e-01, -1.10920e-01, -1.74776e-18, -1.99367e+00, -1.10920e-01, -1.74776e-18, -2.06864e-01,  1.86064e+00, -2.17136e-15,  5.84562e+00, -2.36621e+01, -1.18811e-09, -9.94573e-01, -1.00961e-01, -1.00000e-02, -1.99457e+00, -9.09607e-02, -4.67254e-10, -1.88548e-01,  1.86230e+00, -2.10826e-07,  4.88324e+00, -2.37966e+01,  4.43473e-03, -9.92769e-01, -1.20879e-01, -1.00000e-02, -1.99277e+00, -1.30879e-01,  5.80145e-10, -2.25181e-01,  1.85898e+00,  2.08870e-07,  6.80534e+00, -2.35547e+01, -4.33193e-03, -9.94573e-01, -1.00961e-01,  1.00000e-02, -1.99457e+00, -9.09607e-02,  4.67254e-10, -1.88548e-01,  1.86230e+00,  2.10827e-07,  4.88324e+00, -2.37966e+01, -4.43483e-03
 8.50005e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -5.02352e-01, -5.49773e-02,  1.02027e-16, -1.00773e+00, -5.49773e-02,  1.02027e-16, -9.75020e-02,  8.85449e-01,  5.91581e-15,  1.77079e+00, -1.31998e+00,  2.65570e-09, -9.95487e-01, -9.32783e-02, -1.29437e-16, -1.99549e+00, -9.32783e-02, -1.29437e-16, -1.59830e-01,  1.68928e+00,  2.08301e-14,  4.30454e+00, -1.66791e+01, -4.25696e-11, -9.96223e-01, -8.33054e-02, -1.00000e-02, -1.99622e+00, -7.33054e-02, -2.01167e-10, -1.42245e-01,  1.69058e+00, -1.57363e-07,  3.97396e+00, -1.67252e+01, -2.47565e-03, -9.94752e-01, -1.03251e-01, -1.00000e-02, -1.99475e+00, -1.13251e-01,  2.95400e-10, -1.77415e-01,  1.68798e+00,  1.58450e-07,  4.63303e+00, -1.66151e+01,  2.37490e-03, -9.96223e-01, -8.33054e-02,  1.00000e-02, -1.99622e+00, -7.33054e-02,  2.01166e-10, -1.42245e-01,  1.69058e+00,  1.57362e-07,  3.97396e+00, -1.67252e+01,  2.47565e-03
 8.60005e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -5.03237e-01, -4.62750e-02,  1.63013e-16, -1.00861e+00, -4.62750e-02,  1.63013e-16, -7.89097e-02,  8.48446e-01,  2.43769e-14,  1.85294e+00, -4.25545e+00, -9.53893e-10, -9.96877e-01, -7.73718e-02, -2.13814e-16, -1.99688e+00, -7.73718e-02, -2.13814e-16, -1.18660e-01,  1.48083e+00,  3.53584e-14,  3.80691e+00, -2.20553e+01, -3.21181e-09, -9.97456e-01, -6.73886e-02, -1.00000e-02, -1.99746e+00, -5.73886e-02, -3.80480e-10, -1.05720e-01,  1.48158e+00, -1.50753e-07,  3.44988e+00, -2.21150e+01,  3.89065e-03, -9.96298e-01, -8.73551e-02, -1.00000e-02, -1.99630e+00, -9.73551e-02,  4.55423e-10, -1.31601e-01,  1.48008e+00,  1.46434e-07,  4.16957e+00, -2.20398e+01, -3.22204e-03, -9.97456e-01, -6.73886e-02,  1.00000e-02, -1.99746e+00, -5.73886e-02,  3.80479e-10, -1.05720e-01,  1.48158e+00,  1.50752e-07,  3.44988e+00, -2.21150e+01, -3.89062e-03
 8.70005e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -5.03936e-01, -3.80172e-02,  1.77442e-16, -1.00931e+00, -3.80172e-02,  1.77442e-16, -6.14445e-02,  8.08345e-01,  3.88211e-14,  1.47197e+00, -1.89595e+00,  1.11465e-09, -9.97888e-01, -6.37177e-02, -2.69093e-16, -1.99789e+00, -6.37177e-02, -2.69093e-16, -8.48460e-02,  1.25224e+00,  1.40482e-14,  2.86064e+00, -2.19651e+01, -2.00347e-09, -9.98368e-01, -5.37292e-02, -1.00000e-02, -1.99837e+00, -4.37292e-02, -4.40180e-10, -7.82826e-02,  1.25255e+00,  4.65201e-08,  1.76769e+00, -2.20301e+01, -7.87217e-04, -9.97408e-01, -7.37061e-02, -1.00000e-02, -1.99741e+00, -8.37061e-02,  4.93790e-10, -9.14093e-02,  1.25192e+00, -5.45080e-08,  3.95816e+00, -2.19163e+01,  1.47629e-03, -9.98368e-01, -5.37292e-02,  1.00000e-02, -1.99837e+00, -4.37292e-02,  4.40180e-10, -7.82826e-02,  1.25255e+00, -4.65200e-08,  1.76769e+00, -2.20301e+01,  7.87290e-04
 8.80005e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -5.04470e-01, -3.01572e-02,  1.93928e-16, -1.00985e+00, -3.01572e-02,  1.93928e-16, -4.52979e-02,  7.52716e-01, -2.70402e-15,  1.67232e+00, -1.10560e+01, -5.92200e-10, -9.98611e-01, -5.20038e-02, -2.42054e-16, -1.99861e+00, -5.20038e-02, -2.42054e-16, -6.02727e-02,  1.08672e+00,  1.34526e-14,  2.17787e+00, -1.76481e+01,  2.43991e-11, -9.99029e-01, -4.20126e-02, -1.00000e-02, -1.99903e+00, -3.20126e-02, -2.68004e-10, -5.55025e-02,  1.08692e+00, -2.49334e-07,  1.64183e+00, -1.76770e+01,  1.60502e-03, -9.98192e-01, -6.19951e-02, -1.00000e-02, -1.99819e+00, -7.19951e-02,  3.11384e-10, -6.50430e-02,  1.08652e+00,  2.45767e-07,  2.71667e+00, -1.76271e+01, -1.10361e-03, -9.99029e-01, -4.20126e-02,  1.00000e-02, -1.99903e+00, -3.20126e-02,  2.68003e-10, -5.55025e-02,  1.08692e+00,  2.49335e-07,  1.64183e+00, -1.76770e+01, -1.60504e-03
 8.90005e-01,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00,  0.00000e+00, -5.04845e-01, -2.31304e-02,  1.54139e-16, -1.01022e+00, -2.31304e-02,  1.54139e-16, -3.04684e-02,  6.54410e-01, -3.17034e-14,  1.32741e+00, -1.01456e+01,  7.80167e-10, -9.99116e-01, -4.18014e-02, -2.65191e-16, -1.99912e+00, -4.18014e-02, -2.65191e-16, -4.27729e-02,  9.78682e-01, -9.84667e-15,  1.32107e+00, -3.53146e+00, -3.44351e-10, -9.99496e-01, -3.18086e-02, -1.00000e-02, -1.99950e+00, -2.18086e-02,  2.75372e-10, -3.74038e-02,  9.78886e-01,  2.04964e-08,  2.10361e+00, -3.49187e+00, -1.10010e-03, -9.98737e-01, -5.17942e-02, -1.00000e-02, -1.99874e+00, -6.17942e-02, -2.38131e-10, -4.81419e-02,  9.78478e-01, -1.37648e-08,  5.34743e-01, -3.54546e+00,  8.11197e-04, -9.99496e-01, -3.18086e-02,  1.00000e-02, -1.99950e+00, -2.18086e-02, -2.75373e-10, -3.74038e-02,  9.78886e-01, -2.04956e-08,  2.10361e+00, -3.49187e+00,  1.10007e-03
